2020-06-15-16-41-48.324707,0,False
2020-06-15-16-41-48.335898,0,False
2020-06-15-16-41-48.347848,38,False
2020-06-15-16-41-48.358785,38,False
2020-06-15-16-41-48.371136,38,False
2020-06-15-16-41-48.382741,38,False
2020-06-15-16-41-48.394428,38,False
2020-06-15-16-41-48.405584,38,False
2020-06-15-16-41-48.417469,38,False
2020-06-15-16-41-48.429305,38,False
2020-06-15-16-41-48.441844,38,False
2020-06-15-16-41-48.454224,38,False
2020-06-15-16-41-48.465769,76,False
2020-06-15-16-41-48.477155,76,False
2020-06-15-16-41-48.488907,76,False
2020-06-15-16-41-48.500655,76,False
2020-06-15-16-41-48.511841,76,False
2020-06-15-16-41-48.524157,76,False
2020-06-15-16-41-48.536561,76,False
2020-06-15-16-41-48.549049,76,False
2020-06-15-16-41-48.560104,76,False
2020-06-15-16-41-48.573316,76,False
2020-06-15-16-41-48.585470,76,False
2020-06-15-16-41-48.597220,76,False
2020-06-15-16-41-48.608678,76,False
2020-06-15-16-41-48.620260,76,False
2020-06-15-16-41-48.631827,76,False
2020-06-15-16-41-48.644196,76,False
2020-06-15-16-41-48.656033,76,False
2020-06-15-16-41-48.667968,76,False
2020-06-15-16-41-48.679785,76,False
2020-06-15-16-41-48.692273,76,False
2020-06-15-16-41-48.704513,76,False
2020-06-15-16-41-48.715851,76,False
2020-06-15-16-41-48.728133,76,False
2020-06-15-16-41-48.740517,76,False
2020-06-15-16-41-48.763227,76,False
2020-06-15-16-41-48.775761,76,False
2020-06-15-16-41-48.790082,76,False
2020-06-15-16-41-48.800491,68,False
2020-06-15-16-41-48.811885,68,False
2020-06-15-16-41-48.825451,68,False
2020-06-15-16-41-48.837439,67,False
2020-06-15-16-41-48.849361,67,False
2020-06-15-16-41-48.861713,67,False
2020-06-15-16-41-48.874162,63,False
2020-06-15-16-41-48.884563,63,False
2020-06-15-16-41-48.896410,63,False
2020-06-15-16-41-48.907946,57,False
2020-06-15-16-41-48.919654,57,False
2020-06-15-16-41-48.931729,57,False
2020-06-15-16-41-48.944233,57,False
2020-06-15-16-41-48.957113,57,False
2020-06-15-16-41-48.969388,57,False
2020-06-15-16-41-48.981854,57,True
2020-06-15-16-41-48.994163,57,True
2020-06-15-16-41-49.006775,57,True
2020-06-15-16-41-49.017682,57,True
2020-06-15-16-41-49.029280,57,True
2020-06-15-16-41-49.041784,57,True
2020-06-15-16-41-49.054271,57,True
2020-06-15-16-41-49.065493,57,True
2020-06-15-16-41-49.076160,54,True
2020-06-15-16-41-49.088155,54,True
2020-06-15-16-41-49.098647,54,True
2020-06-15-16-41-49.109229,54,True
2020-06-15-16-41-49.121799,54,True
2020-06-15-16-41-49.134292,54,True
2020-06-15-16-41-49.146318,91,True
2020-06-15-16-41-49.157507,565,True
2020-06-15-16-41-49.168249,565,True
2020-06-15-16-41-49.178915,756,True
2020-06-15-16-41-49.190291,756,True
2020-06-15-16-41-49.201772,756,True
2020-06-15-16-41-49.214203,1188,True
2020-06-15-16-41-49.224791,1188,True
2020-06-15-16-41-49.236513,1188,True
2020-06-15-16-41-49.248662,1188,True
2020-06-15-16-41-49.260621,1188,True
2020-06-15-16-41-49.272520,1188,True
2020-06-15-16-41-49.284455,1188,True
2020-06-15-16-41-49.296527,1188,True
2020-06-15-16-41-49.307963,1176,True
2020-06-15-16-41-49.320385,1463,True
2020-06-15-16-41-49.331775,2755,True
2020-06-15-16-41-49.344173,2755,True
2020-06-15-16-41-49.356459,3232,True
2020-06-15-16-41-49.368606,3232,True
2020-06-15-16-41-49.380431,3232,True
2020-06-15-16-41-49.391893,3232,True
2020-06-15-16-41-49.404240,3232,True
2020-06-15-16-41-49.416906,3232,True
2020-06-15-16-41-49.427791,3232,True
2020-06-15-16-41-49.439155,3232,True
2020-06-15-16-41-49.450905,3232,True
2020-06-15-16-41-49.462835,3232,True
2020-06-15-16-41-49.474310,3232,True
2020-06-15-16-41-49.485938,3232,True
2020-06-15-16-41-49.496191,3232,True
2020-06-15-16-41-49.508515,3232,True
2020-06-15-16-41-49.520170,3232,True
2020-06-15-16-41-49.531893,3232,True
2020-06-15-16-41-49.544407,3232,True
2020-06-15-16-41-49.556019,3232,True
2020-06-15-16-41-49.567118,3232,True
2020-06-15-16-41-49.579065,3232,True
2020-06-15-16-41-49.590329,3232,True
2020-06-15-16-41-49.601875,3232,True
2020-06-15-16-41-49.614230,3232,True
2020-06-15-16-41-49.626775,3232,True
2020-06-15-16-41-49.639206,3232,True
2020-06-15-16-41-49.651829,2796,True
2020-06-15-16-41-49.664179,2796,True
2020-06-15-16-41-49.676662,2796,True
2020-06-15-16-41-49.688328,2796,True
2020-06-15-16-41-49.699779,2796,True
2020-06-15-16-41-49.711909,2796,True
2020-06-15-16-41-49.724176,2796,True
2020-06-15-16-41-49.736353,2796,True
2020-06-15-16-41-49.748046,2796,True
2020-06-15-16-41-49.758604,2796,True
2020-06-15-16-41-49.769363,2796,True
2020-06-15-16-41-49.781897,2796,True
2020-06-15-16-41-49.794176,2796,True
2020-06-15-16-41-49.806157,2167,False
2020-06-15-16-41-49.817395,2167,False
2020-06-15-16-41-49.828854,2167,False
2020-06-15-16-41-49.840075,1284,False
2020-06-15-16-41-49.853229,1284,False
2020-06-15-16-41-49.865910,1284,False
2020-06-15-16-41-49.877187,832,False
2020-06-15-16-41-49.887712,832,False
2020-06-15-16-41-49.898559,832,False
2020-06-15-16-41-49.909482,657,False
2020-06-15-16-41-49.922572,707,False
2020-06-15-16-41-49.934273,707,False
2020-06-15-16-41-49.945459,707,False
2020-06-15-16-41-49.957400,727,False
2020-06-15-16-41-49.969698,727,False
2020-06-15-16-41-49.981929,727,False
2020-06-15-16-41-49.994190,727,False
2020-06-15-16-41-50.005723,727,False
2020-06-15-16-41-50.016595,641,False
2020-06-15-16-41-50.028174,641,False
2020-06-15-16-41-50.038752,641,False
2020-06-15-16-41-50.049846,543,False
2020-06-15-16-41-50.061909,543,False
