2020-06-06-19-19-02.790277,0,False
2020-06-06-19-19-02.800481,0,False
2020-06-06-19-19-02.810785,0,False
2020-06-06-19-19-02.823474,49,False
2020-06-06-19-19-02.833790,233,False
2020-06-06-19-19-02.845974,233,False
2020-06-06-19-19-02.858313,233,False
2020-06-06-19-19-02.872273,233,False
2020-06-06-19-19-02.883418,233,False
2020-06-06-19-19-02.893558,233,False
2020-06-06-19-19-02.904053,233,False
2020-06-06-19-19-02.915381,298,False
2020-06-06-19-19-02.927901,298,False
2020-06-06-19-19-02.939542,298,False
2020-06-06-19-19-02.950336,298,False
2020-06-06-19-19-02.960724,298,False
2020-06-06-19-19-02.975338,298,False
2020-06-06-19-19-02.987828,298,False
2020-06-06-19-19-02.999092,298,False
2020-06-06-19-19-03.009919,298,False
2020-06-06-19-19-03.021358,298,False
2020-06-06-19-19-03.032128,298,False
2020-06-06-19-19-03.043861,298,False
2020-06-06-19-19-03.055490,298,False
2020-06-06-19-19-03.070313,298,False
2020-06-06-19-19-03.080519,298,False
2020-06-06-19-19-03.092640,312,False
2020-06-06-19-19-03.104548,361,False
2020-06-06-19-19-03.116959,361,False
2020-06-06-19-19-03.128614,368,False
2020-06-06-19-19-03.138826,368,False
2020-06-06-19-19-03.150213,368,False
2020-06-06-19-19-03.161056,368,False
2020-06-06-19-19-03.175435,368,False
2020-06-06-19-19-03.188500,368,False
2020-06-06-19-19-03.198690,368,False
2020-06-06-19-19-03.212013,368,False
2020-06-06-19-19-03.222271,368,False
2020-06-06-19-19-03.233523,368,False
2020-06-06-19-19-03.243784,368,False
2020-06-06-19-19-03.254623,368,False
2020-06-06-19-19-03.265084,368,False
2020-06-06-19-19-03.278522,368,False
2020-06-06-19-19-03.289300,368,False
2020-06-06-19-19-03.300913,368,False
2020-06-06-19-19-03.311712,368,False
2020-06-06-19-19-03.324369,368,False
2020-06-06-19-19-03.336393,368,False
2020-06-06-19-19-03.350023,361,False
2020-06-06-19-19-03.361735,361,False
2020-06-06-19-19-03.374024,361,False
2020-06-06-19-19-03.386519,361,False
2020-06-06-19-19-03.397607,361,False
2020-06-06-19-19-03.410439,361,False
2020-06-06-19-19-03.420853,361,False
2020-06-06-19-19-03.430991,361,False
2020-06-06-19-19-03.441245,361,False
2020-06-06-19-19-03.452229,361,False
2020-06-06-19-19-03.462613,361,False
2020-06-06-19-19-03.474145,361,False
2020-06-06-19-19-03.484837,361,False
2020-06-06-19-19-03.495418,361,False
2020-06-06-19-19-03.506373,361,False
2020-06-06-19-19-03.517301,361,False
2020-06-06-19-19-03.527521,360,False
2020-06-06-19-19-03.538690,360,False
2020-06-06-19-19-03.550130,360,False
2020-06-06-19-19-03.561819,311,False
2020-06-06-19-19-03.572919,311,False
2020-06-06-19-19-03.584015,311,False
2020-06-06-19-19-03.595422,311,False
2020-06-06-19-19-03.607874,311,False
2020-06-06-19-19-03.620530,319,False
2020-06-06-19-19-03.631134,319,False
2020-06-06-19-19-03.641816,319,False
2020-06-06-19-19-03.652945,319,False
2020-06-06-19-19-03.664520,319,False
2020-06-06-19-19-03.676387,319,False
2020-06-06-19-19-03.687996,319,False
2020-06-06-19-19-03.698919,319,False
2020-06-06-19-19-03.711320,319,False
2020-06-06-19-19-03.722474,319,False
2020-06-06-19-19-03.733491,319,False
2020-06-06-19-19-03.745787,319,False
2020-06-06-19-19-03.756306,319,False
2020-06-06-19-19-03.767879,319,False
2020-06-06-19-19-03.779708,319,False
2020-06-06-19-19-03.790158,319,False
2020-06-06-19-19-03.800665,335,False
2020-06-06-19-19-03.810938,380,False
2020-06-06-19-19-03.822923,380,False
2020-06-06-19-19-03.835178,380,False
2020-06-06-19-19-03.846040,380,False
2020-06-06-19-19-03.858255,380,False
2020-06-06-19-19-03.870849,380,False
2020-06-06-19-19-03.883420,380,False
2020-06-06-19-19-03.893978,380,False
2020-06-06-19-19-03.904598,380,False
2020-06-06-19-19-03.916380,380,False
2020-06-06-19-19-03.927917,380,False
2020-06-06-19-19-03.938780,380,False
2020-06-06-19-19-03.950864,380,False
2020-06-06-19-19-03.963550,380,False
2020-06-06-19-19-03.974246,380,False
2020-06-06-19-19-03.986422,380,False
2020-06-06-19-19-03.997349,380,False
2020-06-06-19-19-04.009807,380,False
2020-06-06-19-19-04.022292,380,False
2020-06-06-19-19-04.033478,380,False
2020-06-06-19-19-04.043975,369,False
2020-06-06-19-19-04.054644,369,True
2020-06-06-19-19-04.066061,369,True
2020-06-06-19-19-04.076765,369,True
2020-06-06-19-19-04.088505,369,True
2020-06-06-19-19-04.101124,369,True
2020-06-06-19-19-04.112508,369,True
2020-06-06-19-19-04.123814,369,True
2020-06-06-19-19-04.134998,369,True
2020-06-06-19-19-04.146609,369,True
2020-06-06-19-19-04.159293,369,True
2020-06-06-19-19-04.170871,369,True
2020-06-06-19-19-04.183474,369,True
2020-06-06-19-19-04.194101,369,True
2020-06-06-19-19-04.204700,369,True
2020-06-06-19-19-04.216764,369,True
2020-06-06-19-19-04.227996,369,True
2020-06-06-19-19-04.238606,358,True
2020-06-06-19-19-04.250133,358,True
2020-06-06-19-19-04.262891,358,True
2020-06-06-19-19-04.273158,358,True
2020-06-06-19-19-04.283441,358,True
2020-06-06-19-19-04.293680,358,True
2020-06-06-19-19-04.303828,358,True
2020-06-06-19-19-04.314497,341,True
2020-06-06-19-19-04.325210,341,True
2020-06-06-19-19-04.336523,341,True
2020-06-06-19-19-04.349433,341,True
2020-06-06-19-19-04.360009,341,True
2020-06-06-19-19-04.371352,341,True
2020-06-06-19-19-04.383452,341,True
2020-06-06-19-19-04.394400,341,True
2020-06-06-19-19-04.404637,433,True
2020-06-06-19-19-04.417358,433,True
2020-06-06-19-19-04.429677,433,True
2020-06-06-19-19-04.442845,990,True
2020-06-06-19-19-04.454928,990,True
2020-06-06-19-19-04.466470,990,True
2020-06-06-19-19-04.477338,990,True
2020-06-06-19-19-04.488583,990,True
2020-06-06-19-19-04.500315,990,True
2020-06-06-19-19-04.511535,1211,True
2020-06-06-19-19-04.524057,1373,True
2020-06-06-19-19-04.536042,1373,True
2020-06-06-19-19-04.547985,1373,True
2020-06-06-19-19-04.560704,1433,True
2020-06-06-19-19-04.572611,1433,True
2020-06-06-19-19-04.583462,1433,True
2020-06-06-19-19-04.595226,1433,True
2020-06-06-19-19-04.607906,1433,True
2020-06-06-19-19-04.620907,1433,True
2020-06-06-19-19-04.633449,1433,True
2020-06-06-19-19-04.644652,1433,True
2020-06-06-19-19-04.655740,1433,True
2020-06-06-19-19-04.667881,1433,True
2020-06-06-19-19-04.678239,1433,True
2020-06-06-19-19-04.690181,1433,True
2020-06-06-19-19-04.701579,1433,True
2020-06-06-19-19-04.713817,1433,True
2020-06-06-19-19-04.725482,1433,True
2020-06-06-19-19-04.736450,1433,True
2020-06-06-19-19-04.747905,1433,True
2020-06-06-19-19-04.758978,1433,True
2020-06-06-19-19-04.770935,1433,True
2020-06-06-19-19-04.783487,1433,True
2020-06-06-19-19-04.795217,1433,True
2020-06-06-19-19-04.806222,1433,True
2020-06-06-19-19-04.816338,1433,True
2020-06-06-19-19-04.827961,1433,True
2020-06-06-19-19-04.839143,1433,True
2020-06-06-19-19-04.850826,1358,True
2020-06-06-19-19-04.863537,1358,False
2020-06-06-19-19-04.875179,763,False
2020-06-06-19-19-04.886439,763,False
2020-06-06-19-19-04.897229,763,False
2020-06-06-19-19-04.907939,763,False
2020-06-06-19-19-04.920926,763,False
2020-06-06-19-19-04.933503,763,False
2020-06-06-19-19-04.946045,763,False
2020-06-06-19-19-04.956424,763,False
2020-06-06-19-19-04.967921,763,False
2020-06-06-19-19-04.978373,763,False
2020-06-06-19-19-04.990147,618,False
2020-06-06-19-19-05.002067,482,False
2020-06-06-19-19-05.012905,482,False
2020-06-06-19-19-05.025454,286,False
