2020-06-15-16-40-57.146212,29
2020-06-15-16-40-57.157038,29
2020-06-15-16-40-57.168484,17
2020-06-15-16-40-57.180295,17
2020-06-15-16-40-57.192806,17
2020-06-15-16-40-57.205135,76
2020-06-15-16-40-57.215854,76
2020-06-15-16-40-57.227347,76
2020-06-15-16-40-57.239784,71
2020-06-15-16-40-57.250905,71
2020-06-15-16-40-57.262601,71
2020-06-15-16-40-57.274429,42
2020-06-15-16-40-57.286247,54
2020-06-15-16-40-57.296401,54
2020-06-15-16-40-57.308110,54
2020-06-15-16-40-57.320458,76
2020-06-15-16-40-57.332694,76
2020-06-15-16-40-57.343797,76
2020-06-15-16-40-57.356764,51
2020-06-15-16-40-57.368064,51
2020-06-15-16-40-57.380921,51
2020-06-15-16-40-57.393578,28
2020-06-15-16-40-57.405551,28
2020-06-15-16-40-57.417170,28
2020-06-15-16-40-57.429143,37
2020-06-15-16-40-57.440487,42
2020-06-15-16-40-57.452589,9
2020-06-15-16-40-57.464856,9
2020-06-15-16-40-57.476732,9
2020-06-15-16-40-57.488903,28
2020-06-15-16-40-57.500653,28
2020-06-15-16-40-57.512726,28
2020-06-15-16-40-57.523603,-19
2020-06-15-16-40-57.534757,-19
2020-06-15-16-40-57.546410,-19
2020-06-15-16-40-57.558152,-19
2020-06-15-16-40-57.570824,32
2020-06-15-16-40-57.582956,-12
2020-06-15-16-40-57.594062,-12
2020-06-15-16-40-57.606377,-12
2020-06-15-16-40-57.616616,66
2020-06-15-16-40-57.628362,66
2020-06-15-16-40-57.640260,66
2020-06-15-16-40-57.652612,38
2020-06-15-16-40-57.664984,38
2020-06-15-16-40-57.676211,38
2020-06-15-16-40-57.687165,43
2020-06-15-16-40-57.698363,43
2020-06-15-16-40-57.715645,43
2020-06-15-16-40-57.730088,43
2020-06-15-16-40-57.743887,43
2020-06-15-16-40-57.758959,59
2020-06-15-16-40-57.771335,59
2020-06-15-16-40-57.783763,20
2020-06-15-16-40-57.794793,-13
2020-06-15-16-40-57.807374,-13
2020-06-15-16-40-57.819066,-13
2020-06-15-16-40-57.831578,9
2020-06-15-16-40-57.843363,9
2020-06-15-16-40-57.855161,9
2020-06-15-16-40-57.867733,9
2020-06-15-16-40-57.880256,28
2020-06-15-16-40-57.896070,28
2020-06-15-16-40-57.907020,28
2020-06-15-16-40-57.918377,22
2020-06-15-16-40-57.930318,22
2020-06-15-16-40-57.942705,22
2020-06-15-16-40-57.954280,32
2020-06-15-16-40-57.966995,32
2020-06-15-16-40-57.978263,32
2020-06-15-16-40-57.990610,52
2020-06-15-16-40-58.002617,60
2020-06-15-16-40-58.012937,60
2020-06-15-16-40-58.025110,34
2020-06-15-16-40-58.036900,34
2020-06-15-16-40-58.048839,34
2020-06-15-16-40-58.060274,33
2020-06-15-16-40-58.072642,33
2020-06-15-16-40-58.084703,33
2020-06-15-16-40-58.096829,33
2020-06-15-16-40-58.108426,33
2020-06-15-16-40-58.120568,33
2020-06-15-16-40-58.132844,33
2020-06-15-16-40-58.144157,33
2020-06-15-16-40-58.155947,33
2020-06-15-16-40-58.167856,33
2020-06-15-16-40-58.180334,19
2020-06-15-16-40-58.192611,19
2020-06-15-16-40-58.204007,19
2020-06-15-16-40-58.215712,16
2020-06-15-16-40-58.226759,16
2020-06-15-16-40-58.238089,16
2020-06-15-16-40-58.250549,21
2020-06-15-16-40-58.262623,21
2020-06-15-16-40-58.275125,21
2020-06-15-16-40-58.286207,32
2020-06-15-16-40-58.296340,32
2020-06-15-16-40-58.307252,32
2020-06-15-16-40-58.318577,44
2020-06-15-16-40-58.330318,44
2020-06-15-16-40-58.342724,44
2020-06-15-16-40-58.354850,44
2020-06-15-16-40-58.366347,44
2020-06-15-16-40-58.376594,529
2020-06-15-16-40-58.387751,529
2020-06-15-16-40-58.400362,529
2020-06-15-16-40-58.412936,1062
2020-06-15-16-40-58.423289,1062
2020-06-15-16-40-58.434630,1062
2020-06-15-16-40-58.445585,1062
2020-06-15-16-40-58.457687,1062
2020-06-15-16-40-58.470281,904
2020-06-15-16-40-58.482710,354
2020-06-15-16-40-58.494356,354
2020-06-15-16-40-58.505858,354
2020-06-15-16-40-58.517230,-841
2020-06-15-16-40-58.527806,-841
2020-06-15-16-40-58.540419,-841
2020-06-15-16-40-58.552723,-1172
2020-06-15-16-40-58.565286,-1172
2020-06-15-16-40-58.575967,-1172
2020-06-15-16-40-58.587574,-844
2020-06-15-16-40-58.597794,-844
2020-06-15-16-40-58.610379,-844
2020-06-15-16-40-58.622607,-380
2020-06-15-16-40-58.635144,-380
2020-06-15-16-40-58.646800,-380
2020-06-15-16-40-58.658785,-234
2020-06-15-16-40-58.670375,-85
2020-06-15-16-40-58.682902,-85
2020-06-15-16-40-58.694432,-85
2020-06-15-16-40-58.706215,148
2020-06-15-16-40-58.718965,148
2020-06-15-16-40-58.730398,148
2020-06-15-16-40-58.742795,210
2020-06-15-16-40-58.755140,210
2020-06-15-16-40-58.767563,210
2020-06-15-16-40-58.779488,251
2020-06-15-16-40-58.790535,251
2020-06-15-16-40-58.802702,251
2020-06-15-16-40-58.814745,228
2020-06-15-16-40-58.826609,200
2020-06-15-16-40-58.838498,200
2020-06-15-16-40-58.850619,200
2020-06-15-16-40-58.862704,154
2020-06-15-16-40-58.874406,154
2020-06-15-16-40-58.886477,154
