2020-06-15-16-37-11.002798,-1
2020-06-15-16-37-11.013737,-1
2020-06-15-16-37-11.025793,18
2020-06-15-16-37-11.037515,6
2020-06-15-16-37-11.049579,6
2020-06-15-16-37-11.061801,6
2020-06-15-16-37-11.074058,18
2020-06-15-16-37-11.086104,18
2020-06-15-16-37-11.096647,18
2020-06-15-16-37-11.107095,12
2020-06-15-16-37-11.117941,12
2020-06-15-16-37-11.130577,12
2020-06-15-16-37-11.140870,33
2020-06-15-16-37-11.153402,28
2020-06-15-16-37-11.165812,28
2020-06-15-16-37-11.177393,34
2020-06-15-16-37-11.188823,34
2020-06-15-16-37-11.201023,34
2020-06-15-16-37-11.215423,28
2020-06-15-16-37-11.227687,28
2020-06-15-16-37-11.239562,28
2020-06-15-16-37-11.251385,42
2020-06-15-16-37-11.263665,42
2020-06-15-16-37-11.275791,42
2020-06-15-16-37-11.288245,27
2020-06-15-16-37-11.300048,27
2020-06-15-16-37-11.311907,27
2020-06-15-16-37-11.323507,23
2020-06-15-16-37-11.335909,0
2020-06-15-16-37-11.347930,0
2020-06-15-16-37-11.359850,11
2020-06-15-16-37-11.371274,11
2020-06-15-16-37-11.385195,11
2020-06-15-16-37-11.395912,20
2020-06-15-16-37-11.407912,20
2020-06-15-16-37-11.418619,20
2020-06-15-16-37-11.431197,20
2020-06-15-16-37-11.443483,17
2020-06-15-16-37-11.455970,17
2020-06-15-16-37-11.467201,17
2020-06-15-16-37-11.478376,38
2020-06-15-16-37-11.489972,38
2020-06-15-16-37-11.501925,38
2020-06-15-16-37-11.513537,-3
2020-06-15-16-37-11.526696,-3
2020-06-15-16-37-11.539291,-3
2020-06-15-16-37-11.551547,28
2020-06-15-16-37-11.563530,28
2020-06-15-16-37-11.575848,28
2020-06-15-16-37-11.586836,28
2020-06-15-16-37-11.597848,28
2020-06-15-16-37-11.609250,28
2020-06-15-16-37-11.620776,53
2020-06-15-16-37-11.632334,51
2020-06-15-16-37-11.643568,51
2020-06-15-16-37-11.655813,51
2020-06-15-16-37-11.667716,56
2020-06-15-16-37-11.678740,56
2020-06-15-16-37-11.690699,38
2020-06-15-16-37-11.703000,38
2020-06-15-16-37-11.714462,38
2020-06-15-16-37-11.725929,38
2020-06-15-16-37-11.736600,38
2020-06-15-16-37-11.749703,-3
2020-06-15-16-37-11.761633,-3
2020-06-15-16-37-11.773642,-3
2020-06-15-16-37-11.785941,26
2020-06-15-16-37-11.798509,26
2020-06-15-16-37-11.810013,26
2020-06-15-16-37-11.820351,32
2020-06-15-16-37-11.831773,28
2020-06-15-16-37-11.844346,28
2020-06-15-16-37-11.857152,28
2020-06-15-16-37-11.867256,28
2020-06-15-16-37-11.879464,38
2020-06-15-16-37-11.889810,36
2020-06-15-16-37-11.900140,36
2020-06-15-16-37-11.911769,36
2020-06-15-16-37-11.923544,32
2020-06-15-16-37-11.935848,32
2020-06-15-16-37-11.948085,32
2020-06-15-16-37-11.960332,72
2020-06-15-16-37-11.970731,72
2020-06-15-16-37-11.981382,72
2020-06-15-16-37-11.994013,33
2020-06-15-16-37-12.005875,52
2020-06-15-16-37-12.017325,52
2020-06-15-16-37-12.028635,52
2020-06-15-16-37-12.039184,66
2020-06-15-16-37-12.051153,65
2020-06-15-16-37-12.063540,65
2020-06-15-16-37-12.076246,34
2020-06-15-16-37-12.087769,21
2020-06-15-16-37-12.099380,21
2020-06-15-16-37-12.111100,5
2020-06-15-16-37-12.123586,40
2020-06-15-16-37-12.135943,40
2020-06-15-16-37-12.147835,33
2020-06-15-16-37-12.160076,16
2020-06-15-16-37-12.170602,16
2020-06-15-16-37-12.181329,16
2020-06-15-16-37-12.193559,36
