2020-06-15-16-42-38.829903,38
2020-06-15-16-42-38.840673,50
2020-06-15-16-42-38.852135,50
2020-06-15-16-42-38.864402,50
2020-06-15-16-42-38.876195,16
2020-06-15-16-42-38.887127,16
2020-06-15-16-42-38.898557,16
2020-06-15-16-42-38.910314,16
2020-06-15-16-42-38.921917,41
2020-06-15-16-42-38.933375,37
2020-06-15-16-42-38.945655,37
2020-06-15-16-42-38.958888,37
2020-06-15-16-42-38.971273,16
2020-06-15-16-42-38.983400,16
2020-06-15-16-42-38.995705,16
2020-06-15-16-42-39.006151,28
2020-06-15-16-42-39.017421,28
2020-06-15-16-42-39.028623,28
2020-06-15-16-42-39.041564,51
2020-06-15-16-42-39.053407,51
2020-06-15-16-42-39.065673,51
2020-06-15-16-42-39.077736,2
2020-06-15-16-42-39.089437,2
2020-06-15-16-42-39.102004,2
2020-06-15-16-42-39.113853,19
2020-06-15-16-42-39.125730,19
2020-06-15-16-42-39.137612,19
2020-06-15-16-42-39.149174,4
2020-06-15-16-42-39.161218,5
2020-06-15-16-42-39.173499,5
2020-06-15-16-42-39.185697,-25
2020-06-15-16-42-39.196531,-25
2020-06-15-16-42-39.209095,-25
2020-06-15-16-42-39.221225,43
2020-06-15-16-42-39.233310,43
2020-06-15-16-42-39.245659,43
2020-06-15-16-42-39.257248,59
2020-06-15-16-42-39.268335,59
2020-06-15-16-42-39.279722,59
2020-06-15-16-42-39.289817,59
2020-06-15-16-42-39.300846,19
2020-06-15-16-42-39.313922,19
2020-06-15-16-42-39.325752,19
2020-06-15-16-42-39.336178,35
2020-06-15-16-42-39.346351,35
2020-06-15-16-42-39.357125,35
2020-06-15-16-42-39.370278,-7
2020-06-15-16-42-39.381800,43
2020-06-15-16-42-39.392553,43
2020-06-15-16-42-39.405104,20
2020-06-15-16-42-39.415786,20
2020-06-15-16-42-39.428264,20
2020-06-15-16-42-39.440868,-2
2020-06-15-16-42-39.453420,20
2020-06-15-16-42-39.465953,20
2020-06-15-16-42-39.478086,8
2020-06-15-16-42-39.489584,8
2020-06-15-16-42-39.501673,8
2020-06-15-16-42-39.513608,8
2020-06-15-16-42-39.525785,-4
2020-06-15-16-42-39.537909,-4
2020-06-15-16-42-39.549578,-4
2020-06-15-16-42-39.561101,10
2020-06-15-16-42-39.573462,10
2020-06-15-16-42-39.585713,10
2020-06-15-16-42-39.596638,7
2020-06-15-16-42-39.609113,76
2020-06-15-16-42-39.621264,76
2020-06-15-16-42-39.633321,51
2020-06-15-16-42-39.645975,67
2020-06-15-16-42-39.657298,67
2020-06-15-16-42-39.667561,37
2020-06-15-16-42-39.678025,37
2020-06-15-16-42-39.688206,37
2020-06-15-16-42-39.699992,24
2020-06-15-16-42-39.711419,64
2020-06-15-16-42-39.723391,64
2020-06-15-16-42-39.736188,43
2020-06-15-16-42-39.748137,9
2020-06-15-16-42-39.759759,9
2020-06-15-16-42-39.771923,9
2020-06-15-16-42-39.783829,27
2020-06-15-16-42-39.795704,27
2020-06-15-16-42-39.806144,27
2020-06-15-16-42-39.816893,27
2020-06-15-16-42-39.827660,11
2020-06-15-16-42-39.838821,11
2020-06-15-16-42-39.850511,11
2020-06-15-16-42-39.862236,17
2020-06-15-16-42-39.873637,17
2020-06-15-16-42-39.885711,17
2020-06-15-16-42-39.897528,1
2020-06-15-16-42-39.909406,1
2020-06-15-16-42-39.920787,1
2020-06-15-16-42-39.933285,6
2020-06-15-16-42-39.945676,6
2020-06-15-16-42-39.958457,6
2020-06-15-16-42-39.969672,12
2020-06-15-16-42-39.980550,12
2020-06-15-16-42-39.990676,12
2020-06-15-16-42-40.003332,43
2020-06-15-16-42-40.015745,43
2020-06-15-16-42-40.028284,43
2020-06-15-16-42-40.040631,71
2020-06-15-16-42-40.051713,71
2020-06-15-16-42-40.064251,71
2020-06-15-16-42-40.075923,71
2020-06-15-16-42-40.087901,71
2020-06-15-16-42-40.100441,71
2020-06-15-16-42-40.112299,24
2020-06-15-16-42-40.123415,53
2020-06-15-16-42-40.136121,11
2020-06-15-16-42-40.148648,11
2020-06-15-16-42-40.159759,11
2020-06-15-16-42-40.170915,42
2020-06-15-16-42-40.183400,337
2020-06-15-16-42-40.195685,337
2020-06-15-16-42-40.208171,497
2020-06-15-16-42-40.219306,497
2020-06-15-16-42-40.230535,497
2020-06-15-16-42-40.241810,-728
2020-06-15-16-42-40.253422,-728
2020-06-15-16-42-40.265672,-728
2020-06-15-16-42-40.277979,-1361
2020-06-15-16-42-40.289323,-1361
2020-06-15-16-42-40.301917,-1361
2020-06-15-16-42-40.313359,-1159
2020-06-15-16-42-40.325729,-1159
2020-06-15-16-42-40.337820,-1159
2020-06-15-16-42-40.348714,-1026
2020-06-15-16-42-40.361070,-837
2020-06-15-16-42-40.373295,-837
2020-06-15-16-42-40.385736,-578
2020-06-15-16-42-40.397899,-578
2020-06-15-16-42-40.409794,-578
2020-06-15-16-42-40.421416,-196
2020-06-15-16-42-40.433434,-24
2020-06-15-16-42-40.447106,-24
2020-06-15-16-42-40.458341,-24
2020-06-15-16-42-40.471015,323
2020-06-15-16-42-40.483488,323
2020-06-15-16-42-40.496172,323
2020-06-15-16-42-40.506872,716
2020-06-15-16-42-40.518819,716
2020-06-15-16-42-40.530139,716
2020-06-15-16-42-40.542352,826
2020-06-15-16-42-40.553996,952
2020-06-15-16-42-40.565806,952
2020-06-15-16-42-40.577312,952
2020-06-15-16-42-40.588292,953
2020-06-15-16-42-40.599770,953
2020-06-15-16-42-40.611373,953
2020-06-15-16-42-40.623455,811
2020-06-15-16-42-40.635802,811
2020-06-15-16-42-40.647317,811
2020-06-15-16-42-40.658872,741
2020-06-15-16-42-40.670835,680
2020-06-15-16-42-40.681608,680
2020-06-15-16-42-40.693394,680
2020-06-15-16-42-40.705702,680
2020-06-15-16-42-40.715945,680
2020-06-15-16-42-40.727398,680
2020-06-15-16-42-40.739763,588
2020-06-15-16-42-40.751344,364
2020-06-15-16-42-40.764431,364
2020-06-15-16-42-40.775883,364
2020-06-15-16-42-40.788505,259
2020-06-15-16-42-40.800281,259
2020-06-15-16-42-40.812933,259
2020-06-15-16-42-40.824618,162
2020-06-15-16-42-40.835937,162
2020-06-15-16-42-40.847973,162
2020-06-15-16-42-40.859026,77
2020-06-15-16-42-40.871619,77
2020-06-15-16-42-40.883400,77
2020-06-15-16-42-40.896308,-20
2020-06-15-16-42-40.908403,-20
2020-06-15-16-42-40.920605,-20
2020-06-15-16-42-40.933195,-90
2020-06-15-16-42-40.945722,-90
2020-06-15-16-42-40.957213,-90
2020-06-15-16-42-40.967884,-66
2020-06-15-16-42-40.979129,-66
2020-06-15-16-42-40.989563,-66
2020-06-15-16-42-41.000220,-66
2020-06-15-16-42-41.011675,-66
2020-06-15-16-42-41.023333,-115
2020-06-15-16-42-41.035738,-115
2020-06-15-16-42-41.046082,-93
2020-06-15-16-42-41.058601,-93
2020-06-15-16-42-41.069214,-93
2020-06-15-16-42-41.081632,-71
2020-06-15-16-42-41.093364,-71
2020-06-15-16-42-41.105730,-71
2020-06-15-16-42-41.117462,-20
2020-06-15-16-42-41.128651,-28
2020-06-15-16-42-41.140383,-28
2020-06-15-16-42-41.150994,-28
2020-06-15-16-42-41.162943,-22
2020-06-15-16-42-41.174545,-22
2020-06-15-16-42-41.186061,-22
2020-06-15-16-42-41.197625,5
2020-06-15-16-42-41.208299,-2
2020-06-15-16-42-41.220266,-2
2020-06-15-16-42-41.231277,-27
2020-06-15-16-42-41.243341,-27
2020-06-15-16-42-41.257181,-27
2020-06-15-16-42-41.268765,-25
2020-06-15-16-42-41.279250,-25
2020-06-15-16-42-41.291171,-25
2020-06-15-16-42-41.303452,-25
2020-06-15-16-42-41.315827,-25
2020-06-15-16-42-41.328302,-33
2020-06-15-16-42-41.338525,-33
2020-06-15-16-42-41.349868,-33
2020-06-15-16-42-41.361759,-71
2020-06-15-16-42-41.372177,-71
2020-06-15-16-42-41.383532,-71
2020-06-15-16-42-41.395871,-67
2020-06-15-16-42-41.406159,-91
2020-06-15-16-42-41.418359,-91
2020-06-15-16-42-41.430679,-91
2020-06-15-16-42-41.441998,-12
2020-06-15-16-42-41.453489,-12
2020-06-15-16-42-41.466124,-12
2020-06-15-16-42-41.477473,-22
2020-06-15-16-42-41.488664,-22
2020-06-15-16-42-41.500502,-22
2020-06-15-16-42-41.512670,18
2020-06-15-16-42-41.524381,18
2020-06-15-16-42-41.536808,18
2020-06-15-16-42-41.547662,2
2020-06-15-16-42-41.558504,2
2020-06-15-16-42-41.570981,2
2020-06-15-16-42-41.583494,34
2020-06-15-16-42-41.595828,24
2020-06-15-16-42-41.607402,24
2020-06-15-16-42-41.618136,24
2020-06-15-16-42-41.629177,-21
2020-06-15-16-42-41.641818,-21
2020-06-15-16-42-41.653474,-21
2020-06-15-16-42-41.669342,-34
2020-06-15-16-42-41.681491,-34
2020-06-15-16-42-41.693515,-34
2020-06-15-16-42-41.706010,-9
2020-06-15-16-42-41.717808,-9
2020-06-15-16-42-41.729730,-27
2020-06-15-16-42-41.741369,-27
2020-06-15-16-42-41.753402,-27
2020-06-15-16-42-41.765735,0
2020-06-15-16-42-41.778029,0
2020-06-15-16-42-41.789957,0
2020-06-15-16-42-41.802114,5
2020-06-15-16-42-41.813463,5
2020-06-15-16-42-41.825841,5
2020-06-15-16-42-41.836403,16
2020-06-15-16-42-41.847929,27
2020-06-15-16-42-41.859396,27
2020-06-15-16-42-41.871145,27
2020-06-15-16-42-41.883393,42
2020-06-15-16-42-41.895748,42
2020-06-15-16-42-41.906282,42
2020-06-15-16-42-41.917949,5
2020-06-15-16-42-41.928410,49
2020-06-15-16-42-41.939116,49
2020-06-15-16-42-41.950155,49
2020-06-15-16-42-41.962024,73
2020-06-15-16-42-41.973381,73
2020-06-15-16-42-41.985832,73
2020-06-15-16-42-41.997673,73
2020-06-15-16-42-42.010347,20
2020-06-15-16-42-42.021796,20
2020-06-15-16-42-42.033489,20
2020-06-15-16-42-42.045836,-17
2020-06-15-16-42-42.057811,-17
2020-06-15-16-42-42.067951,-17
2020-06-15-16-42-42.080423,-28
2020-06-15-16-42-42.092951,-28
2020-06-15-16-42-42.103871,-28
2020-06-15-16-42-42.115846,-2
2020-06-15-16-42-42.128074,-2
2020-06-15-16-42-42.138461,-2
2020-06-15-16-42-42.149656,-7
2020-06-15-16-42-42.161128,-7
2020-06-15-16-42-42.173522,-7
2020-06-15-16-42-42.185770,-7
2020-06-15-16-42-42.195888,-7
2020-06-15-16-42-42.208160,-7
2020-06-15-16-42-42.219874,41
2020-06-15-16-42-42.230837,22
2020-06-15-16-42-42.243363,22
2020-06-15-16-42-42.255848,28
2020-06-15-16-42-42.266926,36
2020-06-15-16-42-42.278041,36
2020-06-15-16-42-42.289976,36
2020-06-15-16-42-42.300362,43
2020-06-15-16-42-42.312395,43
2020-06-15-16-42-42.323543,43
2020-06-15-16-42-42.336244,33
2020-06-15-16-42-42.347398,34
2020-06-15-16-42-42.358910,34
2020-06-15-16-42-42.369933,8
2020-06-15-16-42-42.381361,8
2020-06-15-16-42-42.393490,8
2020-06-15-16-42-42.405844,25
2020-06-15-16-42-42.416411,25
2020-06-15-16-42-42.428453,25
2020-06-15-16-42-42.439907,-3
2020-06-15-16-42-42.451551,-3
2020-06-15-16-42-42.463607,-3
2020-06-15-16-42-42.475764,5
2020-06-15-16-42-42.485897,5
2020-06-15-16-42-42.497918,5
2020-06-15-16-42-42.508979,5
2020-06-15-16-42-42.521316,42
2020-06-15-16-42-42.533534,42
2020-06-15-16-42-42.545798,42
2020-06-15-16-42-42.557626,22
2020-06-15-16-42-42.569474,22
2020-06-15-16-42-42.580639,22
2020-06-15-16-42-42.591495,11
2020-06-15-16-42-42.603394,32
2020-06-15-16-42-42.615764,32
2020-06-15-16-42-42.625922,32
