2020-06-15-16-40-04.706873,29
2020-06-15-16-40-04.718812,29
2020-06-15-16-40-04.731321,172
2020-06-15-16-40-04.742625,172
2020-06-15-16-40-04.754352,172
2020-06-15-16-40-04.766402,758
2020-06-15-16-40-04.778732,758
2020-06-15-16-40-04.791118,758
2020-06-15-16-40-04.802911,-1848
2020-06-15-16-40-04.814294,-1848
2020-06-15-16-40-04.826277,-1848
2020-06-15-16-40-04.838733,-1601
2020-06-15-16-40-04.851195,-1601
2020-06-15-16-40-04.862891,-1601
2020-06-15-16-40-04.874797,-1109
2020-06-15-16-40-04.886102,-709
2020-06-15-16-40-04.898720,-709
2020-06-15-16-40-04.911093,-381
2020-06-15-16-40-04.922605,-85
2020-06-15-16-40-04.934832,-85
2020-06-15-16-40-04.946095,-85
2020-06-15-16-40-04.958666,608
2020-06-15-16-40-04.971180,608
2020-06-15-16-40-04.983017,608
2020-06-15-16-40-04.993640,1003
2020-06-15-16-40-05.003899,1045
2020-06-15-16-40-05.015450,1045
2020-06-15-16-40-05.026255,1090
2020-06-15-16-40-05.038777,1090
2020-06-15-16-40-05.051371,1068
2020-06-15-16-40-05.063463,1035
2020-06-15-16-40-05.074902,1035
2020-06-15-16-40-05.086026,1035
2020-06-15-16-40-05.098685,800
2020-06-15-16-40-05.111120,800
2020-06-15-16-40-05.123525,800
2020-06-15-16-40-05.133931,579
2020-06-15-16-40-05.144865,579
2020-06-15-16-40-05.156116,579
2020-06-15-16-40-05.168708,364
2020-06-15-16-40-05.181045,364
2020-06-15-16-40-05.193618,364
2020-06-15-16-40-05.205469,211
2020-06-15-16-40-05.216364,211
2020-06-15-16-40-05.228666,211
2020-06-15-16-40-05.241029,144
2020-06-15-16-40-05.253525,119
2020-06-15-16-40-05.263666,119
2020-06-15-16-40-05.276034,80
2020-06-15-16-40-05.287886,80
2020-06-15-16-40-05.300025,80
2020-06-15-16-40-05.311162,35
2020-06-15-16-40-05.323191,35
2020-06-15-16-40-05.333826,35
2020-06-15-16-40-05.344178,7
2020-06-15-16-40-05.355315,28
2020-06-15-16-40-05.366451,28
2020-06-15-16-40-05.378764,28
2020-06-15-16-40-05.391051,28
2020-06-15-16-40-05.401484,22
2020-06-15-16-40-05.412754,22
2020-06-15-16-40-05.423850,22
2020-06-15-16-40-05.434961,2
2020-06-15-16-40-05.447269,-13
2020-06-15-16-40-05.458830,-13
2020-06-15-16-40-05.471052,0
2020-06-15-16-40-05.482947,-5
2020-06-15-16-40-05.494947,-5
2020-06-15-16-40-05.506837,5
2020-06-15-16-40-05.518684,5
2020-06-15-16-40-05.531366,5
2020-06-15-16-40-05.543542,-33
2020-06-15-16-40-05.555633,-33
2020-06-15-16-40-05.567406,-33
2020-06-15-16-40-05.579938,-11
2020-06-15-16-40-05.592068,-11
2020-06-15-16-40-05.602342,-11
2020-06-15-16-40-05.614682,-43
2020-06-15-16-40-05.624978,-43
2020-06-15-16-40-05.636551,-43
2020-06-15-16-40-05.648787,-54
2020-06-15-16-40-05.660833,-38
2020-06-15-16-40-05.672530,-38
2020-06-15-16-40-05.684456,-38
2020-06-15-16-40-05.696754,-22
2020-06-15-16-40-05.708912,-13
2020-06-15-16-40-05.721135,-13
2020-06-15-16-40-05.733464,-13
2020-06-15-16-40-05.744536,-24
2020-06-15-16-40-05.756152,-24
2020-06-15-16-40-05.766836,-24
2020-06-15-16-40-05.778838,-17
2020-06-15-16-40-05.791376,-17
2020-06-15-16-40-05.803405,-17
2020-06-15-16-40-05.814091,18
2020-06-15-16-40-05.824818,34
2020-06-15-16-40-05.835783,34
2020-06-15-16-40-05.846928,34
2020-06-15-16-40-05.858792,45
2020-06-15-16-40-05.871131,-10
2020-06-15-16-40-05.881506,-10
2020-06-15-16-40-05.892974,-6
2020-06-15-16-40-05.903504,-6
2020-06-15-16-40-05.915990,17
2020-06-15-16-40-05.927224,24
2020-06-15-16-40-05.938828,24
2020-06-15-16-40-05.952191,10
2020-06-15-16-40-05.963822,12
2020-06-15-16-40-05.976489,12
2020-06-15-16-40-05.989325,12
2020-06-15-16-40-06.001160,-18
2020-06-15-16-40-06.013500,-18
2020-06-15-16-40-06.024920,-18
2020-06-15-16-40-06.037112,-26
2020-06-15-16-40-06.049380,-26
2020-06-15-16-40-06.061056,-26
2020-06-15-16-40-06.073426,-14
2020-06-15-16-40-06.084987,-14
2020-06-15-16-40-06.097399,-14
2020-06-15-16-40-06.108795,-17
2020-06-15-16-40-06.121586,-5
2020-06-15-16-40-06.132887,-5
2020-06-15-16-40-06.145287,8
2020-06-15-16-40-06.156902,4
2020-06-15-16-40-06.168789,4
2020-06-15-16-40-06.181207,4
2020-06-15-16-40-06.193396,35
2020-06-15-16-40-06.205748,35
2020-06-15-16-40-06.217371,35
2020-06-15-16-40-06.229351,32
2020-06-15-16-40-06.241086,32
2020-06-15-16-40-06.252777,32
2020-06-15-16-40-06.265104,32
2020-06-15-16-40-06.277814,32
2020-06-15-16-40-06.290447,32
2020-06-15-16-40-06.301235,28
2020-06-15-16-40-06.311326,49
2020-06-15-16-40-06.323441,49
2020-06-15-16-40-06.335549,44
2020-06-15-16-40-06.347221,44
2020-06-15-16-40-06.358797,44
2020-06-15-16-40-06.371288,24
2020-06-15-16-40-06.381643,24
2020-06-15-16-40-06.393049,24
2020-06-15-16-40-06.403476,18
2020-06-15-16-40-06.415629,-5
2020-06-15-16-40-06.426126,-5
2020-06-15-16-40-06.438763,7
2020-06-15-16-40-06.451117,-35
2020-06-15-16-40-06.462605,-35
2020-06-15-16-40-06.472832,-35
2020-06-15-16-40-06.485628,28
2020-06-15-16-40-06.498688,28
2020-06-15-16-40-06.511046,28
2020-06-15-16-40-06.522650,12
2020-06-15-16-40-06.533642,12
2020-06-15-16-40-06.544593,12
2020-06-15-16-40-06.555347,12
2020-06-15-16-40-06.567397,12
2020-06-15-16-40-06.578701,12
2020-06-15-16-40-06.591158,12
2020-06-15-16-40-06.602223,51
2020-06-15-16-40-06.613832,35
2020-06-15-16-40-06.624991,35
2020-06-15-16-40-06.635997,35
2020-06-15-16-40-06.647556,37
2020-06-15-16-40-06.659224,37
2020-06-15-16-40-06.671090,37
2020-06-15-16-40-06.681906,52
2020-06-15-16-40-06.693804,52
2020-06-15-16-40-06.705480,52
2020-06-15-16-40-06.717879,21
2020-06-15-16-40-06.729315,21
2020-06-15-16-40-06.741146,21
2020-06-15-16-40-06.752677,21
2020-06-15-16-40-06.763967,21
2020-06-15-16-40-06.774329,21
2020-06-15-16-40-06.785857,-3
2020-06-15-16-40-06.798181,-3
2020-06-15-16-40-06.811738,-3
2020-06-15-16-40-06.823884,-23
2020-06-15-16-40-06.834592,-23
2020-06-15-16-40-06.846144,-23
2020-06-15-16-40-06.858712,-18
2020-06-15-16-40-06.871070,-18
2020-06-15-16-40-06.881550,-18
2020-06-15-16-40-06.892743,0
2020-06-15-16-40-06.903875,6
2020-06-15-16-40-06.915847,6
2020-06-15-16-40-06.927308,6
2020-06-15-16-40-06.939007,35
2020-06-15-16-40-06.951694,23
2020-06-15-16-40-06.963622,23
2020-06-15-16-40-06.974183,40
2020-06-15-16-40-06.985711,27
2020-06-15-16-40-06.997525,27
2020-06-15-16-40-07.009530,27
2020-06-15-16-40-07.021691,23
2020-06-15-16-40-07.033928,23
2020-06-15-16-40-07.044372,23
2020-06-15-16-40-07.055140,50
2020-06-15-16-40-07.065869,32
2020-06-15-16-40-07.076762,32
2020-06-15-16-40-07.088741,48
2020-06-15-16-40-07.101181,6
2020-06-15-16-40-07.113709,6
2020-06-15-16-40-07.125875,6
2020-06-15-16-40-07.137011,6
2020-06-15-16-40-07.148800,6
2020-06-15-16-40-07.161164,6
2020-06-15-16-40-07.173403,6
2020-06-15-16-40-07.184498,6
2020-06-15-16-40-07.196673,6
2020-06-15-16-40-07.208842,-6
2020-06-15-16-40-07.221171,-5
2020-06-15-16-40-07.232684,42
2020-06-15-16-40-07.245297,42
2020-06-15-16-40-07.257835,32
2020-06-15-16-40-07.269401,32
2020-06-15-16-40-07.281175,32
2020-06-15-16-40-07.293792,51
2020-06-15-16-40-07.304693,51
2020-06-15-16-40-07.316236,51
2020-06-15-16-40-07.328738,18
2020-06-15-16-40-07.341189,2
2020-06-15-16-40-07.351434,2
2020-06-15-16-40-07.363137,51
2020-06-15-16-40-07.375339,1
2020-06-15-16-40-07.386125,1
2020-06-15-16-40-07.397234,1
2020-06-15-16-40-07.408849,27
2020-06-15-16-40-07.421114,27
2020-06-15-16-40-07.433337,27
2020-06-15-16-40-07.444149,21
2020-06-15-16-40-07.455064,21
2020-06-15-16-40-07.466941,21
2020-06-15-16-40-07.478785,21
2020-06-15-16-40-07.491440,6
2020-06-15-16-40-07.503315,7
2020-06-15-16-40-07.514435,7
2020-06-15-16-40-07.525768,7
