2020-06-15-16-41-48.324707,28
2020-06-15-16-41-48.335898,28
2020-06-15-16-41-48.347848,66
2020-06-15-16-41-48.358785,66
2020-06-15-16-41-48.371136,66
2020-06-15-16-41-48.382741,58
2020-06-15-16-41-48.394428,58
2020-06-15-16-41-48.405584,58
2020-06-15-16-41-48.417469,57
2020-06-15-16-41-48.429305,57
2020-06-15-16-41-48.441844,57
2020-06-15-16-41-48.454224,32
2020-06-15-16-41-48.465769,-10
2020-06-15-16-41-48.477155,-10
2020-06-15-16-41-48.488907,17
2020-06-15-16-41-48.500655,17
2020-06-15-16-41-48.511841,17
2020-06-15-16-41-48.524157,17
2020-06-15-16-41-48.536561,36
2020-06-15-16-41-48.549049,36
2020-06-15-16-41-48.560104,36
2020-06-15-16-41-48.573316,0
2020-06-15-16-41-48.585470,0
2020-06-15-16-41-48.597220,0
2020-06-15-16-41-48.608678,21
2020-06-15-16-41-48.620260,21
2020-06-15-16-41-48.631827,21
2020-06-15-16-41-48.644196,53
2020-06-15-16-41-48.656033,41
2020-06-15-16-41-48.667968,41
2020-06-15-16-41-48.679785,32
2020-06-15-16-41-48.692273,21
2020-06-15-16-41-48.704513,21
2020-06-15-16-41-48.715851,41
2020-06-15-16-41-48.728133,23
2020-06-15-16-41-48.740517,23
2020-06-15-16-41-48.763227,23
2020-06-15-16-41-48.775761,25
2020-06-15-16-41-48.790082,25
2020-06-15-16-41-48.800491,50
2020-06-15-16-41-48.811885,50
2020-06-15-16-41-48.825451,50
2020-06-15-16-41-48.837439,8
2020-06-15-16-41-48.849361,8
2020-06-15-16-41-48.861713,8
2020-06-15-16-41-48.874162,-4
2020-06-15-16-41-48.884563,-4
2020-06-15-16-41-48.896410,-4
2020-06-15-16-41-48.907946,8
2020-06-15-16-41-48.919654,11
2020-06-15-16-41-48.931729,11
2020-06-15-16-41-48.944233,11
2020-06-15-16-41-48.957113,22
2020-06-15-16-41-48.969388,22
2020-06-15-16-41-48.981854,22
2020-06-15-16-41-48.994163,16
2020-06-15-16-41-49.006775,16
2020-06-15-16-41-49.017682,16
2020-06-15-16-41-49.029280,42
2020-06-15-16-41-49.041784,42
2020-06-15-16-41-49.054271,42
2020-06-15-16-41-49.065493,39
2020-06-15-16-41-49.076160,49
2020-06-15-16-41-49.088155,49
2020-06-15-16-41-49.098647,49
2020-06-15-16-41-49.109229,49
2020-06-15-16-41-49.121799,49
2020-06-15-16-41-49.134292,49
2020-06-15-16-41-49.146318,87
2020-06-15-16-41-49.157507,561
2020-06-15-16-41-49.168249,561
2020-06-15-16-41-49.178915,752
2020-06-15-16-41-49.190291,752
2020-06-15-16-41-49.201772,752
2020-06-15-16-41-49.214203,1184
2020-06-15-16-41-49.224791,1184
2020-06-15-16-41-49.236513,1184
2020-06-15-16-41-49.248662,662
2020-06-15-16-41-49.260621,662
2020-06-15-16-41-49.272520,662
2020-06-15-16-41-49.284455,197
2020-06-15-16-41-49.296527,197
2020-06-15-16-41-49.307963,197
2020-06-15-16-41-49.320385,-279
2020-06-15-16-41-49.331775,-1571
2020-06-15-16-41-49.344173,-1571
2020-06-15-16-41-49.356459,-2048
2020-06-15-16-41-49.368606,-2048
2020-06-15-16-41-49.380431,-2048
2020-06-15-16-41-49.391893,-2048
2020-06-15-16-41-49.404240,-1419
2020-06-15-16-41-49.416906,-1419
2020-06-15-16-41-49.427791,-1419
2020-06-15-16-41-49.439155,-536
2020-06-15-16-41-49.450905,-536
2020-06-15-16-41-49.462835,-536
2020-06-15-16-41-49.474310,-84
2020-06-15-16-41-49.485938,-84
2020-06-15-16-41-49.496191,-84
2020-06-15-16-41-49.508515,243
2020-06-15-16-41-49.520170,489
2020-06-15-16-41-49.531893,489
2020-06-15-16-41-49.544407,648
2020-06-15-16-41-49.556019,648
2020-06-15-16-41-49.567118,648
2020-06-15-16-41-49.579065,748
2020-06-15-16-41-49.590329,748
2020-06-15-16-41-49.601875,748
2020-06-15-16-41-49.614230,662
2020-06-15-16-41-49.626775,662
2020-06-15-16-41-49.639206,662
2020-06-15-16-41-49.651829,564
2020-06-15-16-41-49.664179,564
2020-06-15-16-41-49.676662,564
2020-06-15-16-41-49.688328,407
2020-06-15-16-41-49.699779,407
2020-06-15-16-41-49.711909,407
2020-06-15-16-41-49.724176,407
2020-06-15-16-41-49.736353,343
2020-06-15-16-41-49.748046,329
2020-06-15-16-41-49.758604,329
2020-06-15-16-41-49.769363,329
2020-06-15-16-41-49.781897,226
2020-06-15-16-41-49.794176,226
2020-06-15-16-41-49.806157,226
2020-06-15-16-41-49.817395,188
2020-06-15-16-41-49.828854,188
2020-06-15-16-41-49.840075,188
2020-06-15-16-41-49.853229,187
2020-06-15-16-41-49.865910,119
2020-06-15-16-41-49.877187,119
2020-06-15-16-41-49.887712,91
2020-06-15-16-41-49.898559,91
2020-06-15-16-41-49.909482,91
2020-06-15-16-41-49.922572,41
2020-06-15-16-41-49.934273,41
2020-06-15-16-41-49.945459,41
2020-06-15-16-41-49.957400,21
2020-06-15-16-41-49.969698,25
2020-06-15-16-41-49.981929,25
2020-06-15-16-41-49.994190,35
2020-06-15-16-41-50.005723,38
2020-06-15-16-41-50.016595,38
2020-06-15-16-41-50.028174,38
2020-06-15-16-41-50.038752,32
2020-06-15-16-41-50.049846,32
2020-06-15-16-41-50.061909,32
2020-06-15-16-41-50.074168,68
2020-06-15-16-41-50.084342,68
2020-06-15-16-41-50.095089,68
2020-06-15-16-41-50.106202,32
2020-06-15-16-41-50.118274,33
2020-06-15-16-41-50.129600,33
2020-06-15-16-41-50.141922,33
2020-06-15-16-41-50.154293,32
2020-06-15-16-41-50.164589,32
2020-06-15-16-41-50.176255,86
2020-06-15-16-41-50.187234,86
2020-06-15-16-41-50.198456,86
2020-06-15-16-41-50.210478,49
2020-06-15-16-41-50.222272,37
2020-06-15-16-41-50.234610,37
2020-06-15-16-41-50.245871,44
2020-06-15-16-41-50.257851,20
2020-06-15-16-41-50.269810,20
2020-06-15-16-41-50.282184,19
2020-06-15-16-41-50.294308,-28
2020-06-15-16-41-50.305104,-28
2020-06-15-16-41-50.317777,-28
2020-06-15-16-41-50.329482,-28
2020-06-15-16-41-50.341919,34
2020-06-15-16-41-50.354303,32
2020-06-15-16-41-50.365463,32
2020-06-15-16-41-50.376171,-12
2020-06-15-16-41-50.387564,-12
2020-06-15-16-41-50.398626,-12
2020-06-15-16-41-50.408899,-11
2020-06-15-16-41-50.420494,-11
2020-06-15-16-41-50.431948,-11
2020-06-15-16-41-50.444289,0
2020-06-15-16-41-50.456129,0
2020-06-15-16-41-50.467767,0
2020-06-15-16-41-50.479226,21
2020-06-15-16-41-50.492471,-27
2020-06-15-16-41-50.504266,-27
2020-06-15-16-41-50.516101,29
2020-06-15-16-41-50.527182,29
2020-06-15-16-41-50.538621,29
2020-06-15-16-41-50.549253,29
2020-06-15-16-41-50.561885,23
2020-06-15-16-41-50.574266,23
2020-06-15-16-41-50.586413,57
2020-06-15-16-41-50.598753,53
2020-06-15-16-41-50.610998,53
2020-06-15-16-41-50.623544,53
2020-06-15-16-41-50.635287,27
2020-06-15-16-41-50.646167,68
2020-06-15-16-41-50.656757,68
2020-06-15-16-41-50.669242,68
2020-06-15-16-41-50.681971,36
2020-06-15-16-41-50.694207,36
2020-06-15-16-41-50.704627,36
2020-06-15-16-41-50.716757,55
2020-06-15-16-41-50.728206,55
2020-06-15-16-41-50.739493,55
2020-06-15-16-41-50.751864,5
2020-06-15-16-41-50.764231,5
2020-06-15-16-41-50.775466,5
2020-06-15-16-41-50.787563,-12
2020-06-15-16-41-50.798014,-12
2020-06-15-16-41-50.809458,-12
2020-06-15-16-41-50.821992,19
2020-06-15-16-41-50.834482,19
2020-06-15-16-41-50.845783,19
2020-06-15-16-41-50.857324,2
2020-06-15-16-41-50.869088,2
2020-06-15-16-41-50.881038,2
2020-06-15-16-41-50.891986,-7
2020-06-15-16-41-50.904308,-7
2020-06-15-16-41-50.916284,-7
2020-06-15-16-41-50.927097,-7
2020-06-15-16-41-50.938984,16
2020-06-15-16-41-50.950689,42
2020-06-15-16-41-50.961882,42
2020-06-15-16-41-50.974191,71
2020-06-15-16-41-50.984507,48
2020-06-15-16-41-50.996643,48
2020-06-15-16-41-51.008881,48
2020-06-15-16-41-51.020571,58
2020-06-15-16-41-51.031853,58
2020-06-15-16-41-51.044247,58
2020-06-15-16-41-51.055517,53
2020-06-15-16-41-51.065729,53
2020-06-15-16-41-51.078203,53
2020-06-15-16-41-51.090200,6
2020-06-15-16-41-51.101899,-2
2020-06-15-16-41-51.114312,-2
2020-06-15-16-41-51.125423,-2
2020-06-15-16-41-51.136381,-4
2020-06-15-16-41-51.146478,-4
2020-06-15-16-41-51.157190,-4
2020-06-15-16-41-51.168853,37
2020-06-15-16-41-51.180279,-2
2020-06-15-16-41-51.192479,-2
2020-06-15-16-41-51.204315,-2
2020-06-15-16-41-51.216235,-2
2020-06-15-16-41-51.227565,-2
2020-06-15-16-41-51.240053,-1
2020-06-15-16-41-51.252287,-1
2020-06-15-16-41-51.265037,-1
