2020-06-15-16-45-45.522908,69
2020-06-15-16-45-45.534882,64
2020-06-15-16-45-45.546838,64
2020-06-15-16-45-45.557896,64
2020-06-15-16-45-45.570120,48
2020-06-15-16-45-45.582493,51
2020-06-15-16-45-45.594814,51
2020-06-15-16-45-45.606854,32
2020-06-15-16-45-45.617569,20
2020-06-15-16-45-45.630121,20
2020-06-15-16-45-45.642461,44
2020-06-15-16-45-45.654821,29
2020-06-15-16-45-45.667578,29
2020-06-15-16-45-45.680113,29
2020-06-15-16-45-45.692766,29
2020-06-15-16-45-45.704408,29
2020-06-15-16-45-45.714611,65
2020-06-15-16-45-45.725204,-11
2020-06-15-16-45-45.737631,-11
2020-06-15-16-45-45.748158,-11
2020-06-15-16-45-45.760747,-21
2020-06-15-16-45-45.773269,-21
2020-06-15-16-45-45.785262,-21
2020-06-15-16-45-45.797649,-6
2020-06-15-16-45-45.807783,-6
2020-06-15-16-45-45.820658,-6
2020-06-15-16-45-45.832535,59
2020-06-15-16-45-45.844165,59
2020-06-15-16-45-45.855816,59
2020-06-15-16-45-45.867914,19
2020-06-15-16-45-45.880134,29
2020-06-15-16-45-45.893441,29
2020-06-15-16-45-45.904871,43
2020-06-15-16-45-45.917475,57
2020-06-15-16-45-45.928431,57
2020-06-15-16-45-45.940138,57
2020-06-15-16-45-45.952486,55
2020-06-15-16-45-45.963993,55
2020-06-15-16-45-45.975088,55
2020-06-15-16-45-45.987083,55
2020-06-15-16-45-45.999044,55
2020-06-15-16-45-46.010129,10
2020-06-15-16-45-46.022477,49
2020-06-15-16-45-46.033173,49
2020-06-15-16-45-46.045238,49
2020-06-15-16-45-46.055797,-4
2020-06-15-16-45-46.067997,-4
2020-06-15-16-45-46.080550,-4
2020-06-15-16-45-46.092526,2
2020-06-15-16-45-46.103565,2
2020-06-15-16-45-46.116106,2
2020-06-15-16-45-46.126557,40
2020-06-15-16-45-46.137522,0
2020-06-15-16-45-46.148733,0
2020-06-15-16-45-46.161317,21
2020-06-15-16-45-46.172776,-10
2020-06-15-16-45-46.183995,-10
2020-06-15-16-45-46.195422,-10
2020-06-15-16-45-46.205600,-10
2020-06-15-16-45-46.216537,42
2020-06-15-16-45-46.228361,42
2020-06-15-16-45-46.240184,42
2020-06-15-16-45-46.252600,41
2020-06-15-16-45-46.263355,41
2020-06-15-16-45-46.273549,41
2020-06-15-16-45-46.284222,41
2020-06-15-16-45-46.294467,41
2020-06-15-16-45-46.306518,50
2020-06-15-16-45-46.318501,70
2020-06-15-16-45-46.329757,70
2020-06-15-16-45-46.342491,70
2020-06-15-16-45-46.353241,69
2020-06-15-16-45-46.364857,69
2020-06-15-16-45-46.374960,69
2020-06-15-16-45-46.386022,40
2020-06-15-16-45-46.396689,40
2020-06-15-16-45-46.407946,40
2020-06-15-16-45-46.420128,8
2020-06-15-16-45-46.432731,8
2020-06-15-16-45-46.443206,8
2020-06-15-16-45-46.454303,-4
2020-06-15-16-45-46.465270,12
2020-06-15-16-45-46.475518,12
2020-06-15-16-45-46.487282,12
2020-06-15-16-45-46.497947,-1
2020-06-15-16-45-46.510131,-1
2020-06-15-16-45-46.522852,-1
2020-06-15-16-45-46.533299,10
2020-06-15-16-45-46.545893,10
2020-06-15-16-45-46.556281,10
