2020-06-15-16-37-11.002798,1,False
2020-06-15-16-37-11.013737,1,False
2020-06-15-16-37-11.025793,2,False
2020-06-15-16-37-11.037515,2,False
2020-06-15-16-37-11.049579,2,False
2020-06-15-16-37-11.061801,3,False
2020-06-15-16-37-11.074058,4,False
2020-06-15-16-37-11.086104,5,False
2020-06-15-16-37-11.096647,6,False
2020-06-15-16-37-11.107095,7,False
2020-06-15-16-37-11.117941,8,False
2020-06-15-16-37-11.130577,8,False
2020-06-15-16-37-11.140870,10,False
2020-06-15-16-37-11.153402,12,False
2020-06-15-16-37-11.165812,14,False
2020-06-15-16-37-11.177393,16,False
2020-06-15-16-37-11.188823,18,False
2020-06-15-16-37-11.201023,19,False
2020-06-15-16-37-11.215423,21,False
2020-06-15-16-37-11.227687,22,False
2020-06-15-16-37-11.239562,24,False
2020-06-15-16-37-11.251385,25,False
2020-06-15-16-37-11.263665,27,False
2020-06-15-16-37-11.275791,29,False
2020-06-15-16-37-11.288245,30,False
2020-06-15-16-37-11.300048,31,False
2020-06-15-16-37-11.311907,32,False
2020-06-15-16-37-11.323507,31,False
2020-06-15-16-37-11.335909,29,False
2020-06-15-16-37-11.347930,27,False
2020-06-15-16-37-11.359850,26,False
2020-06-15-16-37-11.371274,24,False
2020-06-15-16-37-11.385195,23,False
2020-06-15-16-37-11.395912,22,False
2020-06-15-16-37-11.407912,22,False
2020-06-15-16-37-11.418619,21,False
2020-06-15-16-37-11.431197,20,False
2020-06-15-16-37-11.443483,18,False
2020-06-15-16-37-11.455970,16,False
2020-06-15-16-37-11.467201,16,False
2020-06-15-16-37-11.478376,16,False
2020-06-15-16-37-11.489972,17,False
2020-06-15-16-37-11.501925,18,False
2020-06-15-16-37-11.513537,18,False
2020-06-15-16-37-11.526696,18,False
2020-06-15-16-37-11.539291,18,False
2020-06-15-16-37-11.551547,19,False
2020-06-15-16-37-11.563530,20,False
2020-06-15-16-37-11.575848,21,False
2020-06-15-16-37-11.586836,21,False
2020-06-15-16-37-11.597848,22,False
2020-06-15-16-37-11.609250,22,False
2020-06-15-16-37-11.620776,25,False
2020-06-15-16-37-11.632334,27,False
2020-06-15-16-37-11.643568,29,False
2020-06-15-16-37-11.655813,30,False
2020-06-15-16-37-11.667716,31,False
2020-06-15-16-37-11.678740,33,False
2020-06-15-16-37-11.690699,35,False
2020-06-15-16-37-11.703000,37,False
2020-06-15-16-37-11.714462,40,False
2020-06-15-16-37-11.725929,40,False
2020-06-15-16-37-11.736600,41,False
2020-06-15-16-37-11.749703,39,False
2020-06-15-16-37-11.761633,38,False
2020-06-15-16-37-11.773642,36,False
2020-06-15-16-37-11.785941,36,False
2020-06-15-16-37-11.798509,34,False
2020-06-15-16-37-11.810013,32,False
2020-06-15-16-37-11.820351,31,False
2020-06-15-16-37-11.831773,29,False
2020-06-15-16-37-11.844346,28,False
2020-06-15-16-37-11.857152,26,False
2020-06-15-16-37-11.867256,25,False
2020-06-15-16-37-11.879464,25,False
2020-06-15-16-37-11.889810,25,False
2020-06-15-16-37-11.900140,25,False
2020-06-15-16-37-11.911769,25,False
2020-06-15-16-37-11.923544,27,False
2020-06-15-16-37-11.935848,29,False
2020-06-15-16-37-11.948085,30,False
2020-06-15-16-37-11.960332,34,False
2020-06-15-16-37-11.970731,37,False
2020-06-15-16-37-11.981382,40,False
2020-06-15-16-37-11.994013,40,False
2020-06-15-16-37-12.005875,41,False
2020-06-15-16-37-12.017325,43,False
2020-06-15-16-37-12.028635,45,False
2020-06-15-16-37-12.039184,47,False
2020-06-15-16-37-12.051153,49,False
2020-06-15-16-37-12.063540,51,False
2020-06-15-16-37-12.076246,51,False
2020-06-15-16-37-12.087769,50,False
2020-06-15-16-37-12.099380,49,False
2020-06-15-16-37-12.111100,47,False
2020-06-15-16-37-12.123586,48,False
2020-06-15-16-37-12.135943,46,False
2020-06-15-16-37-12.147835,43,False
2020-06-15-16-37-12.160076,39,False
2020-06-15-16-37-12.170602,38,False
2020-06-15-16-37-12.181329,36,False
2020-06-15-16-37-12.193559,35,False
2020-06-15-16-37-12.203651,34,False
2020-06-15-16-37-12.216422,32,False
2020-06-15-16-37-12.228592,27,False
2020-06-15-16-37-12.239963,23,False
2020-06-15-16-37-12.252055,21,False
2020-06-15-16-37-12.263721,20,False
2020-06-15-16-37-12.276224,21,False
2020-06-15-16-37-12.288531,22,False
2020-06-15-16-37-12.300829,21,False
2020-06-15-16-37-12.314987,20,False
2020-06-15-16-37-12.326142,21,False
2020-06-15-16-37-12.337651,22,False
2020-06-15-16-37-12.349865,23,False
2020-06-15-16-37-12.361564,24,False
2020-06-15-16-37-12.373579,23,False
2020-06-15-16-37-12.385968,22,False
2020-06-15-16-37-12.396701,21,False
2020-06-15-16-37-12.408820,22,False
2020-06-15-16-37-12.420299,24,False
2020-06-15-16-37-12.431018,27,False
2020-06-15-16-37-12.443710,29,False
2020-06-15-16-37-12.455951,31,False
2020-06-15-16-37-12.467339,33,False
2020-06-15-16-37-12.479043,35,False
2020-06-15-16-37-12.489996,34,False
2020-06-15-16-37-12.500109,33,False
2020-06-15-16-37-12.512084,33,False
2020-06-15-16-37-12.523680,33,False
2020-06-15-16-37-12.535883,32,False
2020-06-15-16-37-12.547575,31,False
2020-06-15-16-37-12.558983,31,False
2020-06-15-16-37-12.569871,34,False
2020-06-15-16-37-12.581545,33,False
2020-06-15-16-37-12.593493,30,False
2020-06-15-16-37-12.603851,29,False
2020-06-15-16-37-12.615839,28,False
2020-06-15-16-37-12.628580,26,False
2020-06-15-16-37-12.639403,24,False
2020-06-15-16-37-12.649882,22,False
2020-06-15-16-37-12.661278,20,False
2020-06-15-16-37-12.673487,19,False
2020-06-15-16-37-12.685954,20,False
2020-06-15-16-37-12.697135,22,False
2020-06-15-16-37-12.708380,25,False
2020-06-15-16-37-12.720124,27,False
2020-06-15-16-37-12.732689,30,False
2020-06-15-16-37-12.744212,28,False
2020-06-15-16-37-12.756189,31,False
2020-06-15-16-37-12.767778,34,False
2020-06-15-16-37-12.779311,34,False
2020-06-15-16-37-12.790810,35,False
2020-06-15-16-37-12.803489,36,False
2020-06-15-16-37-12.816196,36,False
2020-06-15-16-37-12.828040,38,False
2020-06-15-16-37-12.840152,40,False
2020-06-15-16-37-12.851651,42,False
2020-06-15-16-37-12.863624,39,False
2020-06-15-16-37-12.876194,37,False
2020-06-15-16-37-12.888914,35,False
2020-06-15-16-37-12.900031,34,False
2020-06-15-16-37-12.911598,34,False
2020-06-15-16-37-12.923612,34,False
2020-06-15-16-37-12.935904,34,False
2020-06-15-16-37-12.949235,31,False
2020-06-15-16-37-12.960595,29,False
2020-06-15-16-37-12.972151,27,False
2020-06-15-16-37-12.983751,26,False
2020-06-15-16-37-12.995904,25,False
2020-06-15-16-37-13.008343,24,False
2020-06-15-16-37-13.020687,24,False
2020-06-15-16-37-13.032481,23,False
2020-06-15-16-37-13.043865,24,False
2020-06-15-16-37-13.055885,24,False
2020-06-15-16-37-13.067311,24,False
2020-06-15-16-37-13.078614,23,False
2020-06-15-16-37-13.089636,22,False
2020-06-15-16-37-13.102110,22,False
2020-06-15-16-37-13.115132,22,False
2020-06-15-16-37-13.127165,24,False
2020-06-15-16-37-13.138371,25,False
2020-06-15-16-37-13.150253,26,False
2020-06-15-16-37-13.161956,28,False
2020-06-15-16-37-13.173624,31,False
2020-06-15-16-37-13.185902,33,False
2020-06-15-16-37-13.198008,36,False
2020-06-15-16-37-13.208248,39,False
2020-06-15-16-37-13.219326,42,False
2020-06-15-16-37-13.230677,45,False
2020-06-15-16-37-13.241629,46,False
2020-06-15-16-37-13.253613,46,False
2020-06-15-16-37-13.265986,47,False
2020-06-15-16-37-13.278470,46,False
2020-06-15-16-37-13.290543,45,False
2020-06-15-16-37-13.301729,44,False
2020-06-15-16-37-13.313870,44,False
2020-06-15-16-37-13.325990,44,False
2020-06-15-16-37-13.337574,41,False
2020-06-15-16-37-13.349228,38,False
2020-06-15-16-37-13.359987,34,False
2020-06-15-16-37-13.371000,30,False
2020-06-15-16-37-13.383616,27,False
2020-06-15-16-37-13.395912,24,False
2020-06-15-16-37-13.408320,20,False
2020-06-15-16-37-13.420971,18,False
2020-06-15-16-37-13.433540,16,False
2020-06-15-16-37-13.445988,14,False
2020-06-15-16-37-13.456328,13,False
2020-06-15-16-37-13.467413,13,False
2020-06-15-16-37-13.478655,13,False
2020-06-15-16-37-13.490768,14,False
2020-06-15-16-37-13.503395,14,False
2020-06-15-16-37-13.515933,15,False
2020-06-15-16-37-13.527887,15,False
2020-06-15-16-37-13.539500,18,False
2020-06-15-16-37-13.550938,21,False
2020-06-15-16-37-13.561331,23,False
2020-06-15-16-37-13.572002,25,False
2020-06-15-16-37-13.583578,27,False
2020-06-15-16-37-13.596020,28,False
2020-06-15-16-37-13.607696,30,False
2020-06-15-16-37-13.618524,32,False
2020-06-15-16-37-13.630238,35,False
2020-06-15-16-37-13.640924,38,False
2020-06-15-16-37-13.653318,39,False
2020-06-15-16-37-13.665993,40,False
2020-06-15-16-37-13.677129,41,False
2020-06-15-16-37-13.687647,41,False
2020-06-15-16-37-13.700193,41,False
2020-06-15-16-37-13.714030,40,False
2020-06-15-16-37-13.726579,38,False
2020-06-15-16-37-13.737405,37,False
2020-06-15-16-37-13.748068,36,False
2020-06-15-16-37-13.759784,36,False
2020-06-15-16-37-13.770927,36,False
2020-06-15-16-37-13.784224,36,False
2020-06-15-16-37-13.796067,36,False
2020-06-15-16-37-13.807526,34,False
2020-06-15-16-37-13.820005,31,False
2020-06-15-16-37-13.830820,30,False
2020-06-15-16-37-13.842021,28,False
2020-06-15-16-37-13.853851,26,False
2020-06-15-16-37-13.865924,25,False
2020-06-15-16-37-13.877644,25,False
2020-06-15-16-37-13.888277,26,False
2020-06-15-16-37-13.899451,26,False
2020-06-15-16-37-13.911209,26,False
2020-06-15-16-37-13.923618,27,False
2020-06-15-16-37-13.935963,28,False
2020-06-15-16-37-13.947872,29,False
2020-06-15-16-37-13.959010,30,False
2020-06-15-16-37-13.971084,32,False
2020-06-15-16-37-13.983530,36,False
2020-06-15-16-37-13.996001,38,False
2020-06-15-16-37-14.007735,46,False
2020-06-15-16-37-14.018902,54,False
2020-06-15-16-37-14.030123,62,False
2020-06-15-16-37-14.041733,114,False
2020-06-15-16-37-14.053634,165,False
2020-06-15-16-37-14.065991,215,False
2020-06-15-16-37-14.077955,234,False
2020-06-15-16-37-14.090021,252,False
2020-06-15-16-37-14.102669,270,False
2020-06-15-16-37-14.113789,288,False
2020-06-15-16-37-14.125939,305,True
2020-06-15-16-37-14.138372,343,True
2020-06-15-16-37-14.150918,378,True
2020-06-15-16-37-14.163281,413,True
2020-06-15-16-37-14.175348,450,True
2020-06-15-16-37-14.187089,461,True
2020-06-15-16-37-14.199508,472,True
2020-06-15-16-37-14.211143,483,True
2020-06-15-16-37-14.223557,442,True
2020-06-15-16-37-14.235998,401,True
2020-06-15-16-37-14.248539,360,True
2020-06-15-16-37-14.258862,349,True
2020-06-15-16-37-14.270854,338,True
2020-06-15-16-37-14.281198,327,True
2020-06-15-16-37-14.293646,325,True
2020-06-15-16-37-14.306001,324,True
2020-06-15-16-37-14.316850,303,True
2020-06-15-16-37-14.327857,282,True
2020-06-15-16-37-14.337994,261,True
2020-06-15-16-37-14.349779,240,True
2020-06-15-16-37-14.361288,241,True
2020-06-15-16-37-14.373662,241,True
2020-06-15-16-37-14.386210,242,True
2020-06-15-16-37-14.397008,251,True
2020-06-15-16-37-14.408734,258,True
2020-06-15-16-37-14.418876,265,True
2020-06-15-16-37-14.431017,274,True
2020-06-15-16-37-14.443650,283,True
2020-06-15-16-37-14.455886,292,True
2020-06-15-16-37-14.468425,287,True
2020-06-15-16-37-14.480937,283,False
2020-06-15-16-37-14.492849,279,False
2020-06-15-16-37-14.505401,269,False
2020-06-15-16-37-14.517156,259,False
2020-06-15-16-37-14.528922,249,False
2020-06-15-16-37-14.541477,235,False
2020-06-15-16-37-14.553671,222,False
2020-06-15-16-37-14.566044,208,False
